Recency,Frequency,Monetarry,Cluster,HC_Cluster,DBSCAN_Cluster_025,DBSCAN_Cluster_03,DBSCAN_Cluster_035,DBSCAN_Cluster_040,GMM_Cluster,Customer_Segment,KMeans_cluster
1,8,1228.88,1,2,0,0,0,0,1,Regular Customers,1
178,2,264.62,3,1,0,0,0,0,3,Low-Value Customers,3
16,8,1502.86,1,2,0,0,0,0,1,Regular Customers,1
248,1,123.1,3,1,0,0,0,0,3,Low-Value Customers,3
191,2,334.23,3,1,0,0,0,0,3,Low-Value Customers,3
20,2,525.69,1,2,0,0,0,0,3,Regular Customers,1
154,4,167.5,3,1,0,0,0,0,0,Low-Value Customers,3
173,1,323.03000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
373,1,369.5,3,1,0,0,0,0,3,Low-Value Customers,3
373,1,127.08,3,1,0,0,0,0,3,Low-Value Customers,3
194,1,207.15,3,1,0,0,0,0,3,Low-Value Customers,3
67,1,426.63,1,2,0,0,0,0,3,Regular Customers,1
4,8,2495.87,1,2,0,0,0,0,1,Regular Customers,1
21,3,1107.46,1,2,0,0,0,0,1,Regular Customers,1
239,2,416.86,3,1,0,0,0,0,3,Low-Value Customers,3
64,1,145.35,1,2,0,0,0,0,3,Regular Customers,1
112,5,404.58,1,2,0,0,0,0,0,Regular Customers,1
90,15,6115.01,0,2,-1,-1,-1,-1,0,High-Value Customers,0
311,1,35.8,3,1,0,0,0,0,3,Low-Value Customers,3
134,1,337.44,1,2,0,0,0,0,3,Regular Customers,1
277,1,325.1,3,1,0,0,0,0,3,Low-Value Customers,3
365,1,181.0,3,1,0,0,0,0,3,Low-Value Customers,3
83,1,1708.24,1,2,0,0,0,0,1,Regular Customers,1
8,2,955.24,1,2,0,0,0,0,1,Regular Customers,1
17,2,364.72,1,2,0,0,0,0,3,Regular Customers,1
32,4,1744.71,1,2,0,0,0,0,1,Regular Customers,1
9,2,708.22,1,2,0,0,0,0,3,Regular Customers,1
34,4,781.91,1,2,0,0,0,0,1,Regular Customers,1
15,8,1657.28,1,2,0,0,0,0,1,Regular Customers,1
24,13,4416.26,1,2,0,0,0,0,0,Regular Customers,1
32,1,428.89,1,2,0,0,0,0,3,Regular Customers,1
74,1,104.35,1,2,0,0,0,0,3,Regular Customers,1
20,2,470.76,1,2,0,0,0,0,3,Regular Customers,1
17,4,808.87,1,2,0,0,0,0,1,Regular Customers,1
23,2,397.68,1,2,0,0,0,0,3,Regular Customers,1
3,3,666.1,1,2,0,0,0,0,1,Regular Customers,1
304,1,314.1,3,1,0,0,0,0,3,Low-Value Customers,3
18,12,4199.85,1,2,0,0,0,0,0,Regular Customers,1
367,1,307.82000000000005,3,1,0,0,0,0,3,Low-Value Customers,3
39,7,3442.15,1,2,0,0,0,0,1,Regular Customers,1
84,1,371.01,1,2,0,0,0,0,3,Regular Customers,1
165,2,427.64,3,1,0,0,0,0,3,Low-Value Customers,3
17,2,1054.73,1,2,0,0,0,0,1,Regular Customers,1
77,1,1098.78,1,2,0,0,0,0,1,Regular Customers,1
89,3,2398.86,1,2,0,0,0,0,1,Regular Customers,1
25,8,3408.48,1,2,0,0,0,0,1,Regular Customers,1
22,4,1465.12,1,2,0,0,0,0,1,Regular Customers,1
3,10,2780.63,1,2,0,0,0,0,1,Regular Customers,1
123,2,1142.42,1,2,0,0,0,0,3,Regular Customers,1
30,1,168.12,1,2,0,0,0,0,3,Regular Customers,1
12,7,1432.77,1,2,0,0,0,0,1,Regular Customers,1
19,1,156.78,1,2,0,0,0,0,3,Regular Customers,1
44,2,792.11,1,2,0,0,0,0,1,Regular Customers,1
4,1,41.99,1,2,0,0,0,0,3,Regular Customers,1
9,7,2777.67,1,2,0,0,0,0,1,Regular Customers,1
55,1,414.27,1,2,0,0,0,0,3,Regular Customers,1
88,6,1032.58,1,2,0,0,0,0,1,Regular Customers,1
37,5,3080.22,1,2,0,0,0,0,1,Regular Customers,1
3,3,12393.7,1,2,-1,-1,0,0,0,Regular Customers,1
30,5,2735.37,1,2,0,0,0,0,1,Regular Customers,1
12,4,578.71,1,2,0,0,0,0,1,Regular Customers,1
211,1,101.4,3,1,0,0,0,0,3,Low-Value Customers,3
48,4,1693.81,1,2,0,0,0,0,1,Regular Customers,1
24,3,478.78,1,2,0,0,0,0,1,Regular Customers,1
22,4,972.11,1,2,0,0,0,0,1,Regular Customers,1
246,3,392.4,3,1,0,0,0,0,3,Low-Value Customers,3
8,16,3352.96,0,2,0,0,0,0,0,High-Value Customers,0
35,3,1415.29,1,2,0,0,0,0,1,Regular Customers,1
4,44,37130.6,0,0,-1,-1,-1,-1,2,High-Value Customers,0
38,3,646.83,1,2,0,0,0,0,1,Regular Customers,1
4,3,704.55,1,2,0,0,0,0,1,Regular Customers,1
3,8,1465.51,1,2,0,0,0,0,1,Regular Customers,1
47,1,211.88,1,2,0,0,0,0,3,Regular Customers,1
39,2,408.9,1,2,0,0,0,0,3,Regular Customers,1
47,9,3786.24,1,2,0,0,0,0,1,Regular Customers,1
17,2,851.01,1,2,0,0,0,0,1,Regular Customers,1
260,1,602.63,3,1,0,0,0,0,3,Low-Value Customers,3
46,3,719.81,1,2,0,0,0,0,1,Regular Customers,1
12,1,251.03,1,2,0,0,0,0,3,Regular Customers,1
30,1,439.66,1,2,0,0,0,0,3,Regular Customers,1
43,1,236.09,1,2,0,0,0,0,3,Regular Customers,1
92,6,934.62,1,2,0,0,0,0,1,Regular Customers,1
39,61,80850.84,2,0,-1,-1,-1,-1,2,VIP Customers,2
310,1,331.24,3,1,0,0,0,0,3,Low-Value Customers,3
92,2,547.9,1,2,0,0,0,0,3,Regular Customers,1
6,20,8778.82,0,2,0,0,0,0,0,High-Value Customers,0
196,3,437.7,3,1,0,0,0,0,3,Low-Value Customers,3
87,2,758.92,1,2,0,0,0,0,3,Regular Customers,1
270,3,855.02,3,1,0,0,0,0,3,Low-Value Customers,3
8,3,471.78,1,2,0,0,0,0,1,Regular Customers,1
65,3,1313.55,1,2,0,0,0,0,1,Regular Customers,1
31,3,3166.4,1,2,0,0,0,0,1,Regular Customers,1
22,5,1177.47,1,2,0,0,0,0,1,Regular Customers,1
38,4,773.99,1,2,0,0,0,0,1,Regular Customers,1
120,4,1340.7,1,2,0,0,0,0,1,Regular Customers,1
373,2,256.44,3,1,0,0,0,0,3,Low-Value Customers,3
40,3,1074.81,1,2,0,0,0,0,1,Regular Customers,1
174,1,137.9,3,1,0,0,0,0,3,Low-Value Customers,3
54,1,362.06,1,2,0,0,0,0,3,Regular Customers,1
33,2,1511.95,1,2,0,0,0,0,1,Regular Customers,1
145,1,783.9,3,1,0,0,0,0,3,Low-Value Customers,3
221,1,134.8,3,1,0,0,0,0,3,Low-Value Customers,3
45,1,650.75,1,2,0,0,0,0,1,Regular Customers,1
16,6,2263.12,1,2,0,0,0,0,1,Regular Customers,1
66,6,1453.16,1,2,0,0,0,0,1,Regular Customers,1
10,4,1153.62,1,2,0,0,0,0,1,Regular Customers,1
260,2,335.32,3,1,0,0,0,0,3,Low-Value Customers,3
365,1,367.14,3,1,0,0,0,0,3,Low-Value Customers,3
17,5,1521.04,1,2,0,0,0,0,1,Regular Customers,1
22,2,852.15,1,2,0,0,0,0,1,Regular Customers,1
45,1,326.24,1,2,0,0,0,0,3,Regular Customers,1
288,1,584.3199999999999,3,1,0,0,0,0,3,Low-Value Customers,3
297,1,122.4,3,1,0,0,0,0,3,Low-Value Customers,3
3,10,2234.73,1,2,0,0,0,0,1,Regular Customers,1
284,1,79.2,3,1,0,0,0,0,3,Low-Value Customers,3
17,3,1352.0,1,2,0,0,0,0,1,Regular Customers,1
82,2,217.16,1,2,0,0,0,0,3,Regular Customers,1
56,5,2799.42,1,2,0,0,0,0,1,Regular Customers,1
101,2,1317.62,1,2,0,0,0,0,1,Regular Customers,1
299,1,436.18,3,1,0,0,0,0,3,Low-Value Customers,3
23,5,981.51,1,2,0,0,0,0,1,Regular Customers,1
59,5,1121.39,1,2,0,0,0,0,1,Regular Customers,1
155,2,315.06,3,1,0,0,0,0,3,Low-Value Customers,3
115,3,817.86,1,2,0,0,0,0,3,Regular Customers,1
107,1,17.0,1,2,0,0,0,0,3,Regular Customers,1
12,3,1078.23,1,2,0,0,0,0,1,Regular Customers,1
264,1,320.62,3,1,0,0,0,0,3,Low-Value Customers,3
240,1,185.05,3,1,0,0,0,0,3,Low-Value Customers,3
88,8,2005.63,1,2,0,0,0,0,1,Regular Customers,1
50,3,731.9,1,2,0,0,0,0,1,Regular Customers,1
71,1,1290.7,1,2,0,0,0,0,1,Regular Customers,1
42,3,1842.14,1,2,0,0,0,0,1,Regular Customers,1
7,6,1429.64,1,2,0,0,0,0,1,Regular Customers,1
62,1,298.21,1,2,0,0,0,0,3,Regular Customers,1
249,1,336.96,3,1,0,0,0,0,3,Low-Value Customers,3
66,1,108.38,1,2,0,0,0,0,3,Regular Customers,1
18,7,3204.1600000000003,1,2,0,0,0,0,1,Regular Customers,1
85,1,842.5,1,2,0,0,0,0,1,Regular Customers,1
219,2,611.88,3,1,0,0,0,0,3,Low-Value Customers,3
45,3,1320.95,1,2,0,0,0,0,1,Regular Customers,1
143,4,195.74,1,1,0,0,0,0,0,Regular Customers,1
183,1,161.38,3,1,0,0,0,0,3,Low-Value Customers,3
171,1,135.75000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
10,8,1660.88,1,2,0,0,0,0,1,Regular Customers,1
212,1,612.78,3,1,0,0,0,0,3,Low-Value Customers,3
190,1,232.21,3,1,0,0,0,0,3,Low-Value Customers,3
8,2,423.36,1,2,0,0,0,0,3,Regular Customers,1
59,4,1309.14,1,2,0,0,0,0,1,Regular Customers,1
57,2,854.66,1,2,0,0,0,0,1,Regular Customers,1
73,4,684.4200000000001,1,2,0,0,0,0,1,Regular Customers,1
52,1,307.78,1,2,0,0,0,0,3,Regular Customers,1
317,1,249.0,3,1,0,0,0,0,3,Low-Value Customers,3
367,1,289.35,3,1,0,0,0,0,3,Low-Value Customers,3
29,4,6287.77,1,2,0,0,0,0,0,Regular Customers,1
39,1,656.25,1,2,0,0,0,0,1,Regular Customers,1
18,5,1880.22,1,2,0,0,0,0,1,Regular Customers,1
52,5,3506.54,1,2,0,0,0,0,1,Regular Customers,1
4,33,14589.04,0,2,-1,-1,-1,-1,2,High-Value Customers,0
22,2,618.09,1,2,0,0,0,0,3,Regular Customers,1
263,1,517.55,3,1,0,0,0,0,3,Low-Value Customers,3
60,3,709.38,1,2,0,0,0,0,1,Regular Customers,1
19,3,635.41,1,2,0,0,0,0,1,Regular Customers,1
66,2,725.18,1,2,0,0,0,0,3,Regular Customers,1
88,1,620.4,1,2,0,0,0,0,3,Regular Customers,1
250,1,535.34,3,1,0,0,0,0,3,Low-Value Customers,3
3,6,2424.94,1,2,0,0,0,0,1,Regular Customers,1
247,1,175.2,3,1,0,0,0,0,3,Low-Value Customers,3
9,11,3799.49,1,2,0,0,0,0,1,Regular Customers,1
157,3,734.13,3,1,0,0,0,0,3,Low-Value Customers,3
134,1,375.0,1,2,0,0,0,0,3,Regular Customers,1
296,1,76.32000000000001,3,1,0,0,0,0,3,Low-Value Customers,3
5,2,280.52,1,2,0,0,0,0,3,Regular Customers,1
43,6,2053.02,1,2,0,0,0,0,1,Regular Customers,1
269,1,1829.04,3,1,0,0,0,0,0,Low-Value Customers,3
50,5,1824.23,1,2,0,0,0,0,1,Regular Customers,1
9,9,3092.04,1,2,0,0,0,0,1,Regular Customers,1
16,3,656.69,1,2,0,0,0,0,1,Regular Customers,1
282,1,348.2,3,1,0,0,0,0,3,Low-Value Customers,3
65,2,1025.44,1,2,0,0,0,0,1,Regular Customers,1
2,19,5533.67,0,2,0,0,0,0,0,High-Value Customers,0
252,1,37.4,3,1,0,0,0,0,3,Low-Value Customers,3
232,2,856.6,3,1,0,0,0,0,3,Low-Value Customers,3
17,3,822.48,1,2,0,0,0,0,1,Regular Customers,1
11,26,3787.6,0,2,1,0,0,0,2,High-Value Customers,0
8,4,1822.97,1,2,0,0,0,0,1,Regular Customers,1
51,6,1885.05,1,2,0,0,0,0,1,Regular Customers,1
59,1,73.2,1,2,0,0,0,0,3,Regular Customers,1
95,4,1140.21,1,2,0,0,0,0,1,Regular Customers,1
16,6,1418.32,1,2,0,0,0,0,1,Regular Customers,1
126,3,1009.55,1,1,0,0,0,0,3,Regular Customers,1
94,4,1037.59,1,2,0,0,0,0,1,Regular Customers,1
50,1,331.95,1,2,0,0,0,0,3,Regular Customers,1
138,1,197.9,1,2,0,0,0,0,3,Regular Customers,1
61,1,215.83,1,2,0,0,0,0,3,Regular Customers,1
100,8,10254.18,1,2,-1,-1,-1,-1,0,Regular Customers,1
73,1,305.54,1,2,0,0,0,0,3,Regular Customers,1
72,4,6617.65,1,2,0,0,0,0,0,Regular Customers,1
67,1,338.71000000000004,1,2,0,0,0,0,3,Regular Customers,1
64,6,1158.79,1,2,0,0,0,0,1,Regular Customers,1
17,2,529.41,1,2,0,0,0,0,3,Regular Customers,1
23,12,4006.94,1,2,0,0,0,0,1,Regular Customers,1
32,15,6911.4400000000005,0,2,0,0,0,0,0,High-Value Customers,0
45,4,981.86,1,2,0,0,0,0,1,Regular Customers,1
16,2,215.48,1,2,0,0,0,0,3,Regular Customers,1
40,1,215.08,1,2,0,0,0,0,3,Regular Customers,1
3,13,5180.52,1,2,0,0,0,0,0,Regular Customers,1
237,1,314.45,3,1,0,0,0,0,3,Low-Value Customers,3
75,1,400.681,1,2,0,0,0,0,3,Regular Customers,1
4,2,1068.87,1,2,0,0,0,0,1,Regular Customers,1
3,4,1863.47,1,2,0,0,0,0,1,Regular Customers,1
361,1,365.27,3,1,0,0,0,0,3,Low-Value Customers,3
59,4,592.9,1,2,0,0,0,0,1,Regular Customers,1
23,1,384.18,1,2,0,0,0,0,3,Regular Customers,1
31,4,757.63,1,2,0,0,0,0,1,Regular Customers,1
55,4,537.0600000000001,1,2,0,0,0,0,1,Regular Customers,1
25,1,394.38,1,2,0,0,0,0,3,Regular Customers,1
45,2,664.26,1,2,0,0,0,0,3,Regular Customers,1
89,5,2262.62,1,2,0,0,0,0,1,Regular Customers,1
2,18,21086.3,0,2,-1,-1,-1,-1,2,High-Value Customers,0
89,1,547.02,1,2,0,0,0,0,3,Regular Customers,1
19,2,690.34,1,2,0,0,0,0,3,Regular Customers,1
79,1,159.0,1,2,0,0,0,0,3,Regular Customers,1
171,3,1062.75,3,1,0,0,0,0,3,Low-Value Customers,3
81,1,242.35,1,2,0,0,0,0,3,Regular Customers,1
267,1,914.93,3,1,0,0,0,0,3,Low-Value Customers,3
235,2,304.25,3,1,0,0,0,0,3,Low-Value Customers,3
30,7,3084.68,1,2,0,0,0,0,1,Regular Customers,1
37,3,860.86,1,2,0,0,0,0,1,Regular Customers,1
318,1,773.5500000000001,3,1,0,0,0,0,3,Low-Value Customers,3
57,4,1295.3,1,2,0,0,0,0,1,Regular Customers,1
45,5,1096.32,1,2,0,0,0,0,1,Regular Customers,1
203,3,255.12,3,1,0,0,0,0,3,Low-Value Customers,3
225,1,314.22,3,1,0,0,0,0,3,Low-Value Customers,3
87,2,1010.6,1,2,0,0,0,0,1,Regular Customers,1
190,2,542.03,3,1,0,0,0,0,3,Low-Value Customers,3
44,4,990.88,1,2,0,0,0,0,1,Regular Customers,1
71,3,536.6800000000001,1,2,0,0,0,0,1,Regular Customers,1
41,5,867.31,1,2,0,0,0,0,1,Regular Customers,1
78,1,432.2,1,2,0,0,0,0,3,Regular Customers,1
57,2,414.2,1,2,0,0,0,0,3,Regular Customers,1
24,2,3718.8,1,2,0,0,0,0,0,Regular Customers,1
10,13,2590.31,1,2,0,0,0,0,0,Regular Customers,1
8,7,3579.86,1,2,0,0,0,0,1,Regular Customers,1
34,2,409.1,1,2,0,0,0,0,3,Regular Customers,1
212,2,1522.75,3,1,0,0,0,0,0,Low-Value Customers,3
24,3,1413.66,1,2,0,0,0,0,1,Regular Customers,1
170,1,114.56,3,1,0,0,0,0,3,Low-Value Customers,3
62,1,152.94,1,2,0,0,0,0,3,Regular Customers,1
53,5,1800.07,1,2,0,0,0,0,1,Regular Customers,1
261,2,389.44,3,1,0,0,0,0,3,Low-Value Customers,3
67,2,3683.86,1,2,0,0,0,0,0,Regular Customers,1
17,8,2619.91,1,2,0,0,0,0,1,Regular Customers,1
267,1,752.4300000000001,3,1,0,0,0,0,3,Low-Value Customers,3
177,1,46.95,3,1,0,0,0,0,3,Low-Value Customers,3
45,5,5203.51,1,2,0,0,0,0,0,Regular Customers,1
51,1,1035.45,1,2,0,0,0,0,1,Regular Customers,1
17,4,728.54,1,2,0,0,0,0,1,Regular Customers,1
9,9,5447.0,1,2,0,0,0,0,0,Regular Customers,1
74,7,861.89,1,2,0,0,0,0,1,Regular Customers,1
71,1,667.65,1,2,0,0,0,0,3,Regular Customers,1
353,1,1141.24,3,1,0,0,0,0,3,Low-Value Customers,3
3,5,1404.64,1,2,0,0,0,0,1,Regular Customers,1
117,2,411.7,1,2,0,0,0,0,3,Regular Customers,1
373,1,351.75,3,1,0,0,0,0,3,Low-Value Customers,3
197,1,559.87,3,1,0,0,0,0,3,Low-Value Customers,3
177,1,810.6000000000001,3,1,0,0,0,0,3,Low-Value Customers,3
100,1,566.38,1,2,0,0,0,0,3,Regular Customers,1
21,3,1502.78,1,2,0,0,0,0,1,Regular Customers,1
72,1,2062.06,1,2,0,0,0,0,1,Regular Customers,1
340,1,168.3,3,1,0,0,0,0,3,Low-Value Customers,3
6,5,1570.81,1,2,0,0,0,0,1,Regular Customers,1
31,2,812.68,1,2,0,0,0,0,1,Regular Customers,1
170,1,142.5,3,1,0,0,0,0,3,Low-Value Customers,3
122,1,302.25,1,2,0,0,0,0,3,Regular Customers,1
22,8,2248.99,1,2,0,0,0,0,1,Regular Customers,1
10,4,1328.55,1,2,0,0,0,0,1,Regular Customers,1
269,1,301.9,3,1,0,0,0,0,3,Low-Value Customers,3
23,3,598.2,1,2,0,0,0,0,1,Regular Customers,1
127,1,233.22,1,2,0,0,0,0,3,Regular Customers,1
26,3,5360.63,1,2,0,0,0,0,0,Regular Customers,1
139,1,361.22,1,2,0,0,0,0,3,Regular Customers,1
214,6,632.27,3,1,0,0,0,0,0,Low-Value Customers,3
38,4,2560.0,1,2,0,0,0,0,1,Regular Customers,1
106,2,706.57,1,2,0,0,0,0,3,Regular Customers,1
18,2,616.26,1,2,0,0,0,0,3,Regular Customers,1
3,2,274.15000000000003,1,2,0,0,0,0,3,Regular Customers,1
331,1,226.37,3,1,0,0,0,0,3,Low-Value Customers,3
64,8,2938.91,1,2,0,0,0,0,1,Regular Customers,1
120,3,1341.65,1,2,0,0,0,0,1,Regular Customers,1
35,1,328.15,1,2,0,0,0,0,3,Regular Customers,1
218,1,404.4,3,1,0,0,0,0,3,Low-Value Customers,3
172,2,1038.46,3,1,0,0,0,0,3,Low-Value Customers,3
72,5,373.65,1,2,0,0,0,0,1,Regular Customers,1
1,2,326.75,1,2,0,0,0,0,3,Regular Customers,1
196,1,207.50000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
128,3,408.59,1,1,0,0,0,0,3,Regular Customers,1
47,3,594.24,1,2,0,0,0,0,1,Regular Customers,1
6,14,3039.2200000000003,1,2,0,0,0,0,0,Regular Customers,1
14,6,3820.27,1,2,0,0,0,0,1,Regular Customers,1
18,3,251.91,1,2,0,0,0,0,1,Regular Customers,1
28,7,1582.8,1,2,0,0,0,0,1,Regular Customers,1
8,21,26626.8,0,0,-1,-1,-1,-1,2,High-Value Customers,0
37,1,151.05,1,2,0,0,0,0,3,Regular Customers,1
157,1,214.8,3,1,0,0,0,0,3,Low-Value Customers,3
284,1,94.05,3,1,0,0,0,0,3,Low-Value Customers,3
107,1,534.31,1,2,0,0,0,0,3,Regular Customers,1
25,4,1971.87,1,2,0,0,0,0,1,Regular Customers,1
75,4,322.41,1,2,0,0,0,0,1,Regular Customers,1
16,2,328.58,1,2,0,0,0,0,3,Regular Customers,1
158,1,101.1,3,1,0,0,0,0,3,Low-Value Customers,3
44,1,565.46,1,2,0,0,0,0,3,Regular Customers,1
11,2,847.45,1,2,0,0,0,0,1,Regular Customers,1
32,7,1415.65,1,2,0,0,0,0,1,Regular Customers,1
291,1,53.5,3,1,0,0,0,0,3,Low-Value Customers,3
21,4,1116.47,1,2,0,0,0,0,1,Regular Customers,1
333,1,153.9,3,1,0,0,0,0,3,Low-Value Customers,3
18,2,494.44,1,2,0,0,0,0,3,Regular Customers,1
4,22,6675.71,0,2,0,0,0,0,0,High-Value Customers,0
63,2,395.8,1,2,0,0,0,0,3,Regular Customers,1
198,3,211.77,3,1,0,0,0,0,3,Low-Value Customers,3
33,3,658.88,1,2,0,0,0,0,1,Regular Customers,1
1,4,2027.5,1,2,0,0,0,0,1,Regular Customers,1
7,9,1750.92,1,2,0,0,0,0,1,Regular Customers,1
5,6,3450.41,1,2,0,0,0,0,1,Regular Customers,1
10,4,891.21,1,2,0,0,0,0,1,Regular Customers,1
32,5,709.99,1,2,0,0,0,0,1,Regular Customers,1
53,1,109.36,1,2,0,0,0,0,3,Regular Customers,1
12,2,705.79,1,2,0,0,0,0,3,Regular Customers,1
18,9,1540.42,1,2,0,0,0,0,1,Regular Customers,1
19,1,327.3,1,2,0,0,0,0,3,Regular Customers,1
37,2,800.67,1,2,0,0,0,0,1,Regular Customers,1
2,2,479.91,1,2,0,0,0,0,3,Regular Customers,1
18,3,1545.41,1,2,0,0,0,0,1,Regular Customers,1
82,4,1301.91,1,2,0,0,0,0,1,Regular Customers,1
33,2,355.73,1,2,0,0,0,0,3,Regular Customers,1
66,2,466.73,1,2,0,0,0,0,3,Regular Customers,1
9,2,974.96,1,2,0,0,0,0,1,Regular Customers,1
267,1,676.2,3,1,0,0,0,0,3,Low-Value Customers,3
247,3,362.95,3,1,0,0,0,0,3,Low-Value Customers,3
4,4,2157.4,1,2,0,0,0,0,1,Regular Customers,1
61,1,1743.15,1,2,0,0,0,0,1,Regular Customers,1
75,2,643.76,1,2,0,0,0,0,3,Regular Customers,1
90,2,584.5,1,2,0,0,0,0,3,Regular Customers,1
60,3,554.86,1,2,0,0,0,0,1,Regular Customers,1
29,2,302.57,1,2,0,0,0,0,3,Regular Customers,1
323,1,94.36,3,1,0,0,0,0,3,Low-Value Customers,3
53,4,1382.07,1,2,0,0,0,0,1,Regular Customers,1
270,1,217.89,3,1,0,0,0,0,3,Low-Value Customers,3
2,13,3040.96,1,2,0,0,0,0,0,Regular Customers,1
57,5,1555.34,1,2,0,0,0,0,1,Regular Customers,1
61,5,1482.06,1,2,0,0,0,0,1,Regular Customers,1
154,2,1705.8,3,1,0,0,0,0,0,Low-Value Customers,3
19,2,408.02,1,2,0,0,0,0,3,Regular Customers,1
95,1,303.93,1,2,0,0,0,0,3,Regular Customers,1
1,12,4098.32,1,2,0,0,0,0,1,Regular Customers,1
265,2,293.45,3,1,0,0,0,0,3,Low-Value Customers,3
312,1,177.5,3,1,0,0,0,0,3,Low-Value Customers,3
70,1,443.05,1,2,0,0,0,0,3,Regular Customers,1
302,2,167.25,3,1,0,0,0,0,3,Low-Value Customers,3
19,1,154.35,1,2,0,0,0,0,3,Regular Customers,1
13,9,2079.68,1,2,0,0,0,0,1,Regular Customers,1
36,5,2022.98,1,2,0,0,0,0,1,Regular Customers,1
19,2,211.7,1,2,0,0,0,0,3,Regular Customers,1
54,1,135.99,1,2,0,0,0,0,3,Regular Customers,1
57,1,262.2,1,2,0,0,0,0,3,Regular Customers,1
22,2,126.25,1,2,0,0,0,0,3,Regular Customers,1
44,1,200.27,1,2,0,0,0,0,3,Regular Customers,1
27,3,1051.4,1,2,0,0,0,0,1,Regular Customers,1
45,3,631.12,1,2,0,0,0,0,1,Regular Customers,1
113,6,958.71,1,2,0,0,0,0,0,Regular Customers,1
17,50,34684.4,0,0,-1,-1,-1,-1,2,High-Value Customers,0
25,1,346.12,1,2,0,0,0,0,3,Regular Customers,1
191,1,133.56,3,1,0,0,0,0,3,Low-Value Customers,3
302,1,302.7,3,1,0,0,0,0,3,Low-Value Customers,3
2,10,1863.76,1,2,0,0,0,0,1,Regular Customers,1
263,2,241.06,3,1,0,0,0,0,3,Low-Value Customers,3
106,1,284.55,1,2,0,0,0,0,3,Regular Customers,1
57,1,300.85,1,2,0,0,0,0,3,Regular Customers,1
213,3,623.28,3,1,0,0,0,0,3,Low-Value Customers,3
64,1,287.4,1,2,0,0,0,0,3,Regular Customers,1
28,1,184.26,1,2,0,0,0,0,3,Regular Customers,1
29,7,1511.8,1,2,0,0,0,0,1,Regular Customers,1
6,5,798.35,1,2,0,0,0,0,1,Regular Customers,1
8,5,3640.67,1,2,0,0,0,0,1,Regular Customers,1
67,2,381.2,1,2,0,0,0,0,3,Regular Customers,1
2,3,609.3,1,2,0,0,0,0,1,Regular Customers,1
46,4,654.67,1,2,0,0,0,0,1,Regular Customers,1
34,1,230.51,1,2,0,0,0,0,3,Regular Customers,1
1,2,168472.5,2,3,-1,-1,-1,-1,2,VIP Customers,2
136,1,255.91,1,2,0,0,0,0,3,Regular Customers,1
198,1,182.99,3,1,0,0,0,0,3,Low-Value Customers,3
198,2,707.69,3,1,0,0,0,0,3,Low-Value Customers,3
150,1,311.92,3,1,0,0,0,0,3,Low-Value Customers,3
88,1,266.97,1,2,0,0,0,0,3,Regular Customers,1
45,2,6.9,1,2,0,0,0,0,1,Regular Customers,1
64,7,1841.18,1,2,0,0,0,0,1,Regular Customers,1
99,5,2158.18,1,2,0,0,0,0,1,Regular Customers,1
218,1,208.36,3,1,0,0,0,0,3,Low-Value Customers,3
3,18,3482.74,0,2,0,0,0,0,0,High-Value Customers,0
28,3,811.23,1,2,0,0,0,0,1,Regular Customers,1
178,1,142.92,3,1,0,0,0,0,3,Low-Value Customers,3
74,3,136.0,1,2,0,0,0,0,1,Regular Customers,1
21,4,1422.4,1,2,0,0,0,0,1,Regular Customers,1
20,3,1298.66,1,2,0,0,0,0,1,Regular Customers,1
34,7,1595.96,1,2,0,0,0,0,1,Regular Customers,1
74,1,74.9,1,2,0,0,0,0,3,Regular Customers,1
24,4,625.42,1,2,0,0,0,0,1,Regular Customers,1
52,4,752.77,1,2,0,0,0,0,1,Regular Customers,1
275,1,223.95,3,1,0,0,0,0,3,Low-Value Customers,3
165,3,316.11,3,1,0,0,0,0,3,Low-Value Customers,3
7,7,1810.65,1,2,0,0,0,0,1,Regular Customers,1
88,4,544.3,1,2,0,0,0,0,1,Regular Customers,1
64,7,2494.46,1,2,0,0,0,0,1,Regular Customers,1
25,3,331.0,1,2,0,0,0,0,1,Regular Customers,1
10,2,300.83,1,2,0,0,0,0,3,Regular Customers,1
76,1,769.29,1,2,0,0,0,0,1,Regular Customers,1
16,1,220.62,1,2,0,0,0,0,3,Regular Customers,1
192,1,139.35,3,1,0,0,0,0,3,Low-Value Customers,3
174,2,404.3,3,1,0,0,0,0,3,Low-Value Customers,3
77,1,363.65,1,2,0,0,0,0,3,Regular Customers,1
33,3,498.8,1,2,0,0,0,0,1,Regular Customers,1
47,1,731.5,1,2,0,0,0,0,1,Regular Customers,1
80,4,1351.63,1,2,0,0,0,0,1,Regular Customers,1
297,1,826.53,3,1,0,0,0,0,3,Low-Value Customers,3
3,3,648.26,1,2,0,0,0,0,1,Regular Customers,1
9,3,1599.52,1,2,0,0,0,0,1,Regular Customers,1
50,6,2965.69,1,2,0,0,0,0,1,Regular Customers,1
161,2,100.97,3,1,0,0,0,0,3,Low-Value Customers,3
360,2,365.45,3,1,0,0,0,0,3,Low-Value Customers,3
5,6,400.86,1,2,0,0,0,0,1,Regular Customers,1
107,4,1431.93,1,2,0,0,0,0,1,Regular Customers,1
25,1,465.88,1,2,0,0,0,0,3,Regular Customers,1
